14:53:28.193 Connecting to WIFLEN ...
14:53:29.746 Connected
14:53:29.799 86.29
14:53:29.801 34.63 ,908.7542 ,87.75 ,34.16 ,908.6498 ,86.29
14:53:29.815 34.63 ,908.7542 ,87.75 ,34.16 ,908.6498 ,86.58
14:53:29.848 34.63 ,908.7913 ,87.75 ,34.15 ,908.7021 ,86.58
14:53:29.886 34.63 ,908.7913 ,87.75 ,34.15 ,908.7021 ,86.58
14:53:29.888 34.63 ,908.7913 ,87.75 ,34.15 ,908.7021 ,86.58
14:53:29.924 34.63 ,908.7913 ,87.75 ,34.15 ,908.7021 ,87.14
14:53:29.971 34.63 ,908.9615 ,87.83 ,34.15 ,908.8225 ,87.14
14:53:30.006 34.63 ,908.9615 ,87.83 ,34.15 ,908.8225 ,87.14
14:53:30.052 34.63 ,908.9615 ,87.83 ,34.15 ,908.8225 ,87.14
14:53:30.061 34.63 ,908.9615 ,87.71 ,34.15 ,908.9274 ,88.14
14:53:30.094 34.61 ,909.1564 ,87.71 ,34.15 ,908.9274 ,88.14
14:53:30.150 34.61 ,909.1564 ,87.71 ,34.15 ,908.9274 ,88.14
14:53:30.205 34.61 ,909.1564 ,87.71 ,34.18 ,908.9628 ,89.17
14:53:30.209 34.60 ,909.1758 ,87.75 ,34.18 ,908.9628 ,89.17
14:53:30.215 34.60 ,909.1758 ,87.75 ,34.20 ,908.8706 ,89.99
14:53:30.249 34.61 ,909.0800 ,87.76 ,34.20 ,908.8706 ,89.99
14:53:30.257 34.61 ,909.0800 ,87.76 ,34.20 ,908.8706 ,89.99
14:53:30.266 34.61 ,909.0800 ,87.76 ,34.20 ,908.8706 ,89.99
14:53:30.302 34.61 ,909.0800 ,87.76 ,34.20 ,908.8706 ,89.99
14:53:30.324 34.61 ,909.0800 ,87.76 ,34.20 ,908.8706 ,89.99
14:53:30.337 34.61 ,909.0287 ,87.75 ,34.24 ,908.8594 ,90.60
14:53:30.374 34.61 ,909.0287 ,87.75 ,34.24 ,908.8594 ,90.60
14:53:30.390 34.61 ,909.0287 ,87.75 ,34.24 ,908.8594 ,90.60
14:53:30.423 34.61 ,909.0287 ,87.75 ,34.24 ,908.8373 ,91.14
14:53:30.490 34.62 ,908.9739 ,87.68 ,34.28 ,908.8373 ,91.14
14:53:30.500 34.62 ,908.9739 ,87.68 ,34.28 ,908.8373 ,91.14
14:53:30.533 34.63 ,908.8624 ,87.72 ,34.31 ,908.8134 ,91.76
14:53:30.541 34.63 ,908.8624 ,87.72 ,34.31 ,908.8134 ,91.76
14:53:30.549 34.63 ,908.8624 ,87.72 ,34.31 ,908.8134 ,91.76
14:53:30.582 34.63 ,908.8624 ,87.72 ,34.31 ,908.8134 ,91.76
14:53:30.593 34.63 ,908.8624 ,87.72 ,34.31 ,908.8134 ,91.76
14:53:30.599 34.63 ,908.8624 ,87.72 ,34.31 ,908.8134 ,92.15
14:53:30.632 34.65 ,908.7455 ,87.71 ,34.34 ,908.6533 ,92.14
14:53:30.688 34.65 ,908.7455 ,87.71 ,34.34 ,908.6533 ,92.14
14:53:30.689 34.65 ,908.7455 ,87.71 ,34.34 ,908.6533 ,92.14
14:53:30.742 34.65 ,908.7455 ,87.71 ,34.34 ,908.6533 ,92.14
14:53:30.746 34.65 ,908.6995 ,87.67 ,34.36 ,908.6273 ,92.14
14:53:30.756 34.66 ,908.6995 ,87.67 ,34.36 ,908.6273 ,92.14
14:53:30.791 34.66 ,908.6995 ,87.67 ,34.36 ,908.6273 ,92.14
