15:33:20.672 Connecting to WIFLEN ...
15:33:21.364 Connected
15:33:21.386 33.05 ,911.9594 ,58.12 ,33.65 ,911.1884 ,72.32
15:33:21.415 33.05 ,911.9594 ,58.12 ,33.65 ,911.1884 ,72.32
15:33:21.577 33.05 ,911.9594 ,58.12 ,33.65 ,911.1884 ,72.32
15:33:21.597 33.05 ,911.9594 ,58.12 ,33.65 ,911.3273 ,69.53
15:33:21.619 32.80 ,912.2631 ,53.05 ,33.50 ,911.3273 ,69.53
15:33:21.650 32.80 ,912.2631 ,53.05 ,33.50 ,911.3273 ,69.53
15:33:21.650 32.80 ,912.2631 ,53.05 ,33.50 ,911.3273 ,69.53
15:33:21.650 32.71 ,912.3398 ,53.56 ,33.46 ,911.3346 ,73.03
15:33:21.676 32.71 ,912.3398 ,53.56 ,33.46 ,911.3346 ,73.03
15:33:21.708 32.71 ,912.3398 ,53.56 ,33.46 ,911.3346 ,73.03
15:33:21.736 32.71 ,912.3398 ,53.56 ,33.46 ,911.3346 ,73.03
15:33:21.736 32.71 ,912.3398 ,53.56 ,33.46 ,911.3346 ,73.03
15:33:21.736 32.71 ,912.2825 ,55.97 ,33.46 ,911.3346 ,73.03
15:33:21.783 32.67 ,912.2825 ,55.97 ,33.45 ,911.3306 ,76.17
15:33:21.803 32.67 ,912.2825 ,55.97 ,33.45 ,911.3306 ,76.17
15:33:21.803 32.67 ,912.2825 ,55.97 ,33.45 ,911.3306 ,76.17
15:33:21.852 32.67 ,912.2825 ,55.97 ,33.45 ,911.3306 ,76.17
15:33:21.852 32.68 ,912.3162 ,57.33 ,33.45 ,911.3306 ,76.17
15:33:21.885 32.68 ,912.3162 ,57.33 ,33.47 ,911.3167 ,77.93
15:33:21.907 32.68 ,912.3162 ,57.33 ,33.47 ,911.3167 ,77.93
15:33:21.907 32.68 ,912.3162 ,57.33 ,33.47 ,911.3167 ,77.93
15:33:21.936 32.68 ,912.3162 ,57.33 ,33.47 ,911.3167 ,77.93
15:33:21.953 32.69 ,912.2520 ,57.88 ,33.47 ,911.3167 ,75.91
15:33:21.953 32.69 ,912.2520 ,57.88 ,33.48 ,911.2526 ,75.91
15:33:21.988 32.69 ,912.2520 ,57.88 ,33.48 ,911.2526 ,75.91
15:33:22.007 32.69 ,912.2520 ,57.88 ,33.48 ,911.2526 ,75.91
15:33:22.007 32.69 ,912.2520 ,57.88 ,33.48 ,911.2526 ,75.91
15:33:22.038 32.69 ,912.2520 ,57.88 ,33.48 ,911.2526 ,75.91
15:33:22.071 32.69 ,911.9644 ,55.94 ,33.47 ,910.7975 ,72.25
15:33:22.071 32.69 ,911.9644 ,55.94 ,33.47 ,910.7975 ,72.25
15:33:22.110 32.69 ,911.9644 ,55.94 ,33.47 ,910.7975 ,72.25
15:33:22.110 32.69 ,911.9644 ,55.94 ,33.47 ,910.7975 ,72.25
15:33:22.110 32.69 ,911.9644 ,55.94 ,33.47 ,910.7975 ,72.25
15:33:22.155 32.69 ,911.9644 ,55.94 ,33.47 ,910.7975 ,72.25
15:33:22.155 32.66 ,912.2377 ,53.39 ,33.45 ,911.2879 ,69.20
15:33:22.196 32.66 ,912.2377 ,53.39 ,33.45 ,911.2879 ,69.20
15:33:22.223 32.66 ,912.2377 ,53.39 ,33.45 ,911.2879 ,69.20
15:33:22.223 32.66 ,912.2377 ,53.39 ,33.45 ,911.2879 ,69.20
15:33:22.251 32.66 ,912.2377 ,53.39 ,33.45 ,911.2879 ,69.20
15:33:22.251 32.61 ,912.2675 ,52.30 ,33.42 ,911.2810 ,70.61
15:33:22.274 32.61 ,912.2675 ,52.30 ,33.42 ,911.2810 ,70.61
15:33:22.293 32.61 ,912.2675 ,52.30 ,33.42 ,911.2810 ,70.61
15:33:22.314 32.61 ,912.2675 ,52.30 ,33.42 ,911.2810 ,70.61
15:33:22.314 32.61 ,912.2675 ,52.30 ,33.42 ,911.2810 ,70.61
15:33:22.343 32.58 ,912.0430 ,54.79 ,33.42 ,911.2810 ,70.61
15:33:22.361 32.58 ,912.0430 ,54.79 ,33.41 ,911.0142 ,73.10
15:33:22.361 32.58 ,912.0430 ,54.79 ,33.41 ,911.0142 ,73.10
15:33:22.381 32.58 ,912.0430 ,54.79 ,33.41 ,911.0142 ,73.10
15:33:22.421 32.58 ,912.0430 ,54.79 ,33.41 ,911.0142 ,73.10
15:33:22.421 32.58 ,912.0430 ,54.79 ,33.41 ,911.0142 ,73.10
15:33:22.448 32.59 ,912.0381 ,53.85 ,33.42 ,911.1298 ,69.97
15:33:22.466 32.59 ,912.0381 ,53.85 ,33.42 ,911.1298 ,69.97
15:33:22.466 32.59 ,912.0381 ,53.85 ,33.42 ,911.1298 ,69.97
15:33:22.485 32.59 ,912.0381 ,53.85 ,33.42 ,911.1298 ,69.97
15:33:22.501 32.59 ,912.0381 ,53.85 ,33.42 ,911.1298 ,69.97
15:33:22.520 32.59 ,912.0381 ,53.85 ,33.42 ,911.1298 ,69.97
