Sensor1_Temp,Sensor1_Pressure,Sensor1_Humidity,Sensor2_Temp,Sensor2_Pressure,Sensor2_Humidity
35.6,908.2145,76.3,38.37,908.261,67.93
35.63,908.2489,76.49,38.37,908.261,67.93
35.63,908.2489,76.49,38.44,908.2634,68.7
35.65,908.2686,76.83,38.44,908.2634,68.7
35.65,908.2686,76.83,38.44,908.2634,69.6
35.65,908.2686,76.83,38.51,908.2653,69.6
35.67,908.2563,77.13,38.51,908.2742,70.13
35.67,908.2563,77.13,38.58,908.2742,70.13
35.69,908.2319,77.35,38.63,908.2795,70.57
35.69,908.2319,77.54,38.63,908.2795,70.57
35.71,908.2356,77.54,38.68,908.2742,70.84
35.71,908.2356,77.72,38.68,908.2742,70.84
35.73,908.218,77.72,38.68,908.2742,70.84
35.73,908.218,77.72,38.71,908.2761,71.04
35.73,908.218,77.82,38.71,908.2761,71.04
35.74,908.2291,77.82,38.71,908.2761,71.04
35.74,908.2291,77.73,38.74,908.1812,70.55
35.75,908.1562,77.73,38.74,908.1812,70.55
35.75,908.1562,77.73,38.75,908.0352,69.06
35.75,908.1526,77.24,38.69,908.0368,67.97
35.73,908.1806,76.7,38.69,908.0368,67.97
35.73,908.1806,76.7,38.59,908.0421,67.07
35.73,908.1806,76.08,38.59,908.0421,67.07
35.69,908.168,76.08,38.59,908.0421,67.07
35.69,908.168,76.08,38.48,908.0735,65.94
35.69,908.2134,75.43,38.48,908.0735,65.94
35.63,908.2134,75.43,38.39,908.3036,65.29
35.58,908.2678,74.99,38.39,908.3036,65.29
35.58,908.2678,74.99,38.31,908.2766,65.79
35.54,908.3044,74.8,38.31,908.2766,65.79
35.54,908.3044,74.8,38.28,908.275,66.62
35.51,908.2985,74.95,38.28,908.275,66.62
35.51,908.2985,74.95,38.32,908.2645,67.78
35.51,908.295,75.34,38.32,908.2645,67.78
35.51,908.295,75.34,38.32,908.2737,68.86
35.53,908.2581,75.83,38.38,908.2737,68.86
35.53,908.2581,75.83,38.46,908.2492,69.82
35.57,908.2975,76.28,38.46,908.2492,69.82
35.57,908.2975,76.28,38.53,908.2598,70.66
35.61,908.2947,76.85,38.59,908.2828,71.43
35.66,908.3184,77.33,38.59,908.2828,71.43
35.66,908.3184,77.33,38.64,908.2866,72.05
35.71,908.2693,77.79,38.64,908.2866,72.05
35.71,908.2693,77.79,38.68,908.2919,72.41
35.8,908.1605,77.17,38.7,908.1671,70.27
35.8,908.1605,77.17,38.6,908.1002,69.24
35.76,908.1671,76.33,38.6,908.1002,69.24
35.76,908.1671,76.33,38.5,908.1245,68.16
35.7,908.1805,75.52,38.5,908.1245,68.16
35.7,908.1805,75.52,38.4,908.1875,66.96
35.63,908.192,74.83,38.4,908.1875,66.96
35.63,908.192,74.83,38.29,908.2275,65.87
35.56,908.2654,74.11,38.29,908.2275,65.87
35.56,908.2654,74.11,38.21,908.303,66.35
35.51,908.2861,73.75,38.21,908.303,66.35
35.51,908.2861,73.75,38.19,908.3152,67.86
35.47,908.3674,74.27,38.19,908.3152,67.86
35.47,908.3674,74.27,38.22,908.2729,69.12
35.47,908.3834,75.03,38.22,908.2729,69.12
35.47,908.3834,75.03,38.22,908.2729,70.09
35.47,908.3834,75.03,38.3,908.2626,70.09
35.51,908.2878,75.61,38.3,908.2626,70.09
35.51,908.2878,75.61,38.37,908.2683,70.85
35.57,908.3223,76.11,38.37,908.2683,70.85
35.57,908.3223,76.11,38.44,908.2684,71.47
35.62,908.2414,76.63,38.44,908.2684,71.47
35.62,908.2414,76.63,38.48,908.2195,71.55
35.67,908.1622,76.8,38.48,908.2195,71.55
35.67,908.1622,76.8,38.48,907.9788,70.36
35.67,908.1622,76.8,38.51,907.9788,70.36
35.69,908.0952,75.99,38.51,907.9788,70.36
35.69,908.0952,75.99,38.48,908.0736,69.43
35.68,908.0663,74.92,38.48,908.0736,69.43
35.68,908.0663,74.92,38.4,907.8342,68.31
35.62,908.0106,73.63,38.4,907.8342,68.31
35.54,908.1623,72.69,38.3,908.0517,67.39
35.54,908.1623,72.69,38.2,908.3484,67.94
35.46,908.5464,72.74,38.2,908.3484,67.94
35.46,908.5464,72.74,38.2,908.3484,68.99
35.42,908.4267,73.35,38.14,908.2902,68.99
35.42,908.4267,73.35,38.15,908.2553,69.87
35.43,908.3859,74.12,38.15,908.2553,69.87
35.43,908.3859,74.12,38.19,908.2325,70.49
35.48,908.2537,74.78,38.19,908.2325,70.49
35.48,908.2537,74.78,38.19,908.2644,70.98
35.53,908.338,75.46,38.25,908.2644,70.98
35.53,908.338,75.46,38.3,908.1642,71.4
35.59,908.0848,76.02,38.3,908.1642,71.4
35.59,908.1105,76.22,38.35,908.1961,71.67
35.64,908.1105,76.22,38.35,908.1961,71.67
35.67,908.1302,76.48,38.4,908.1962,71.78
35.67,908.2283,76.58,38.45,908.2494,71.74
35.69,908.2283,76.58,38.45,908.2494,71.74
35.7,908.1077,76.77,38.47,908.1633,72.01
35.7,907.9886,75.83,38.48,907.8028,70.46
35.7,907.9886,75.83,38.48,907.8028,69.08
35.66,908.0147,74.67,38.45,907.8572,69.08
35.59,908.3104,74.01,38.35,908.3297,69.17
35.59,908.3104,73.78,38.35,908.3297,69.17
35.5,908.0995,73.77,38.25,908.0061,68.88
35.5,907.9567,72.8,38.25,908.0061,68.88
35.45,907.9567,72.8,38.2,907.7633,67.54
35.4,908.428,72.45,38.13,908.4045,68.21
35.4,908.428,72.45,38.08,908.2391,69.29
35.35,908.2941,73.28,38.08,908.2391,69.29
35.35,908.2941,73.28,38.08,908.1708,69.92
35.37,908.1437,73.89,38.08,908.1708,69.92
35.4,908.2683,74.35,38.12,908.2921,70.54
35.4,908.2683,74.35,38.16,908.2253,71.05
35.45,908.2355,75.02,38.16,908.2253,71.05
35.5,907.9185,75.06,38.2,907.6385,70.03
35.53,907.8887,73.91,38.21,907.8092,68.72
35.53,907.8887,72.81,38.21,907.8092,68.72
35.49,908.135,72.8,38.21,908.1672,68.18
35.49,908.135,72.8,38.14,908.1672,68.18
35.49,908.1528,71.91,38.14,908.1672,68.18
35.42,908.0521,71.91,38.05,907.9824,67.14
35.34,908.0225,70.71,37.96,907.963,66.1
35.34,908.0225,70.71,37.89,908.4016,66.67
35.27,908.341,70.31,37.89,908.4016,66.67
35.21,908.3401,71.39,37.85,908.2098,67.74
35.23,908.1983,72.28,37.85,908.2098,67.74
35.23,908.1983,72.28,37.87,908.1204,68.49
35.28,907.9222,72.33,37.87,908.1204,68.49
35.28,907.9222,72.33,37.93,907.7609,67.78
35.33,908.4164,72.06,37.96,908.1721,68.11
35.33,908.2229,72.86,37.96,908.1721,68.11
35.33,908.2229,72.86,37.94,907.9822,68.65
35.33,907.9122,72.54,37.94,907.9822,68.65
35.33,907.9122,72.54,37.95,907.6958,67.25
35.33,907.9655,71.53,37.95,907.6958,67.25
35.33,907.9655,71.53,37.93,908.0015,66.28
35.28,907.9843,70.38,37.85,907.8602,65.38
35.28,907.9843,70.38,37.77,908.1182,65.07
35.21,908.058,69.41,37.77,908.1182,65.07
35.14,908.1208,68.91,37.71,908.132,65.95
35.14,908.1208,69.34,37.71,908.132,65.95
35.09,908.1945,69.34,37.71,908.132,65.95
35.09,908.1945,69.34,37.69,908.0966,66.95
35.08,908.1694,70.15,37.69,908.0966,66.95
35.08,908.1694,70.15,37.74,908.0829,67.87
35.12,908.0441,70.87,37.74,908.0829,68.56
35.12,908.0441,70.87,37.81,908.0569,68.56
35.12,908.0218,71.35,37.81,908.0569,69.01
35.17,908.0218,71.35,37.88,908.0519,69.01
35.17,908.0218,71.91,37.88,908.0519,69.01
35.22,908.1096,71.91,37.94,908.0242,69.5
35.22,908.1096,72.11,37.94,908.0242,69.5
35.26,907.9503,72.11,37.94,908.0242,69.5
35.26,907.9503,72.11,38.0,907.6574,68.32
35.28,908.0074,71.3,38.0,907.6574,68.32
35.28,908.1152,70.73,38.0,907.9595,67.25
35.25,908.1152,70.73,38.0,907.9595,67.25
35.25,908.1152,70.73,37.93,908.0787,67.4
35.2,907.9105,70.22,37.93,908.0787,66.0
35.2,907.9105,70.22,37.86,907.418,66.0
35.15,907.7979,69.17,37.86,907.418,66.0
35.15,907.7979,69.17,37.79,907.7391,64.95
35.15,908.1813,68.11,37.79,907.7391,64.95
35.09,908.1024,68.11,37.79,907.7391,64.95
35.09,908.1024,68.11,37.79,907.7391,65.39
35.09,908.1024,68.11,37.69,908.1562,65.39
35.09,908.1024,68.74,37.63,908.1298,66.56
35.03,908.3176,68.74,37.63,908.1298,66.56
35.0,908.1772,69.66,37.63,908.1298,66.56
35.0,908.1772,69.66,37.65,908.0737,67.46
35.0,908.1772,70.38,37.7,908.0617,68.39
35.03,908.1189,70.38,37.7,908.0617,68.39
35.03,908.4081,71.33,37.7,908.0617,68.39
35.07,908.4692,71.33,37.77,908.041,69.15
35.13,908.1666,72.19,37.77,908.041,69.15
35.13,908.1666,72.19,37.83,907.8304,69.28
35.19,907.8639,72.2,37.83,907.8304,69.28
35.19,907.8639,72.2,37.89,907.6742,67.85
35.22,907.8416,71.6,37.89,907.6742,67.85
35.22,907.8416,70.66,37.87,907.5303,66.64
35.2,907.8591,70.66,37.87,907.5303,66.64
35.2,907.8591,70.66,37.77,907.7495,65.72
35.14,908.0197,69.69,37.77,907.7495,65.72
35.14,908.0197,69.69,37.77,908.278,65.76
35.14,908.0197,69.69,37.64,908.1088,65.76
35.14,908.0433,69.33,37.64,908.1088,65.76
35.07,908.0433,69.33,37.64,908.1088,65.76
35.07,908.0433,69.33,37.56,908.0662,66.42
35.01,908.0655,69.41,37.56,908.0662,66.42
35.01,908.0655,69.41,37.56,908.0346,67.06
35.01,908.0655,69.41,37.53,908.0346,67.06
34.98,907.9995,69.76,37.53,908.0346,67.06
34.98,907.9995,69.76,37.56,908.0399,67.8
34.98,908.0847,70.08,37.56,908.0399,67.8
34.98,908.0847,70.08,37.56,908.0559,68.57
34.98,908.0847,70.76,37.62,908.0559,68.57
35.0,908.1736,70.76,37.62,908.0559,68.57
35.0,907.9294,71.31,37.68,908.0123,69.15
35.04,907.9294,71.31,37.68,908.0123,69.15
35.04,907.9294,71.31,37.75,907.8739,68.84
35.08,907.9511,71.61,37.75,907.8739,68.84
35.08,907.9511,71.61,37.75,907.9652,68.86
35.08,907.9511,71.61,37.79,908.0181,68.86
35.12,907.9961,71.75,37.79,908.0181,68.86
35.12,907.9961,71.75,37.79,907.6425,68.48
35.13,907.8329,71.79,37.79,907.6425,68.48
35.13,907.8329,71.79,37.79,907.6879,67.32
35.14,907.8845,71.01,37.79,907.6879,67.32
35.14,907.8845,70.42,37.73,907.9618,66.58
35.11,907.973,70.42,37.73,907.9618,66.58
35.11,907.9526,70.28,37.65,908.0262,66.81
35.06,907.9526,70.28,37.65,908.0262,66.81
35.06,907.9526,70.28,37.59,908.0154,67.4
35.03,907.945,70.37,37.59,908.0154,67.4
35.03,907.945,70.37,37.6,907.9925,67.9
35.03,907.9874,70.59,37.6,907.9614,68.82
35.01,908.3387,71.37,37.64,907.9614,68.82
35.01,908.3387,71.37,37.64,907.9614,69.3
35.01,908.3387,71.37,37.7,907.8546,69.3
35.03,907.8882,72.05,37.7,907.8546,69.3
35.03,907.8882,72.05,37.77,907.7864,68.2
35.06,907.8445,71.7,37.77,907.7864,68.2
35.06,907.8445,71.7,37.77,907.4861,66.58
35.09,907.8308,70.9,37.77,907.4861,66.58
35.05,907.8337,69.7,37.7,907.5385,65.31
35.05,907.8337,69.7,37.7,907.5385,64.22
34.99,907.9694,68.66,37.58,907.8013,64.22
34.99,907.9694,68.66,37.58,908.0659,64.65
34.91,908.0262,68.31,37.47,908.0659,64.65
34.91,908.0262,68.31,37.47,908.0659,65.6
34.85,908.0147,68.57,37.42,908.0336,65.6
34.85,908.0147,68.57,37.43,907.9967,66.53
34.84,908.0075,69.25,37.43,907.9967,66.53
34.86,907.9385,69.95,37.5,907.957,67.35
34.86,907.9385,69.95,37.5,907.9997,68.12
34.89,908.113,70.71,37.57,907.9997,68.12
34.89,908.113,70.71,37.64,907.9719,68.83
34.95,907.9758,71.49,37.64,907.9719,68.83
35.0,907.8596,71.99,37.71,907.8948,69.24
35.0,907.8596,71.99,37.78,907.8232,68.67
35.04,907.8744,72.25,37.78,907.8232,68.67
35.04,907.8125,71.55,37.8,907.5266,67.7
35.06,907.8125,71.55,37.8,907.5266,67.7
35.04,907.8176,70.71,37.75,907.5701,66.6
34.99,907.8665,69.93,37.64,907.5207,65.45
34.99,907.8665,68.83,37.64,907.5207,65.45
34.93,907.8583,68.82,37.53,907.5955,64.2
34.74,908.2523,68.25,37.3,908.0153,65.11
34.74,908.2523,68.25,37.25,908.1063,65.11
34.73,908.0642,69.17,37.28,908.0469,66.26
34.76,908.0486,70.32,37.36,908.0034,67.32
34.76,908.0486,71.37,37.44,908.011,68.35
34.82,908.1705,71.37,37.44,908.011,68.35
34.82,907.9656,72.38,37.44,908.011,69.01
34.88,907.9656,72.38,37.52,907.9414,69.03
34.96,907.6033,72.37,37.52,907.9414,69.03
