15:27:53.568 Connecting to WIFLEN ...
15:27:55.060 Connected
15:27:55.096 912.2610 ,71.64 ,33.77 ,911.3019 ,93.82
15:27:55.096 .23 ,912.2610 ,71.64 ,33.77 ,911.3019 ,93.82
15:27:55.096 33.23 ,912.2610 ,71.64 ,33.77 ,911.3019 ,93.82
15:27:55.119 33.22 ,912.3033 ,71.77 ,33.78 ,911.2858 ,93.97
15:27:55.143 33.22 ,912.3033 ,71.77 ,33.78 ,911.2858 ,93.97
15:27:55.143 33.22 ,912.3033 ,71.77 ,33.78 ,911.2858 ,93.97
15:27:55.166 33.22 ,912.3033 ,71.77 ,33.78 ,911.2858 ,93.97
15:27:55.186 33.22 ,912.3033 ,71.77 ,33.78 ,911.2858 ,93.97
15:27:55.205 33.21 ,912.2670 ,71.85 ,33.78 ,911.2858 ,93.81
15:27:55.224 33.21 ,912.2670 ,71.85 ,33.78 ,911.3053 ,93.81
15:27:55.224 33.21 ,912.2670 ,71.85 ,33.78 ,911.3053 ,93.81
15:27:55.256 33.21 ,912.2670 ,71.85 ,33.78 ,911.3053 ,93.81
15:27:55.275 33.21 ,912.2670 ,71.85 ,33.78 ,911.3053 ,93.81
15:27:55.275 33.21 ,912.2670 ,71.85 ,33.78 ,911.3053 ,93.81
15:27:55.293 33.20 ,912.2385 ,70.96 ,33.78 ,911.2626 ,91.63
15:27:55.317 33.20 ,912.2385 ,70.96 ,33.78 ,911.2626 ,91.63
15:27:55.338 33.20 ,912.2385 ,70.96 ,33.78 ,911.2626 ,91.63
15:27:55.361 33.20 ,912.2385 ,70.96 ,33.78 ,911.2626 ,91.63
15:27:55.382 33.20 ,912.2385 ,70.96 ,33.78 ,911.2626 ,91.63
15:27:55.382 33.20 ,912.2385 ,70.96 ,33.78 ,911.2626 ,91.63
15:27:55.404 33.18 ,912.2280 ,68.84 ,33.76 ,911.2163 ,87.87
15:27:55.431 33.18 ,912.2280 ,68.84 ,33.76 ,911.2163 ,87.87
15:27:55.431 33.18 ,912.2280 ,68.84 ,33.76 ,911.2163 ,87.87
15:27:55.476 33.18 ,912.2280 ,68.84 ,33.76 ,911.2163 ,87.87
15:27:55.501 33.18 ,912.2280 ,68.84 ,33.76 ,911.2163 ,87.87
15:27:55.501 33.14 ,912.1929 ,65.84 ,33.72 ,911.1683 ,84.29
15:27:55.546 33.14 ,912.1929 ,65.84 ,33.72 ,911.1683 ,84.29
15:27:55.546 33.14 ,912.1929 ,65.84 ,33.72 ,911.1683 ,84.29
15:27:55.568 33.14 ,912.1929 ,65.84 ,33.72 ,911.1683 ,84.29
15:27:55.568 33.14 ,912.1929 ,65.84 ,33.72 ,911.1683 ,84.29
15:27:55.615 33.10 ,912.1622 ,62.58 ,33.67 ,911.1934 ,80.85
15:27:55.615 33.10 ,912.1622 ,62.58 ,33.67 ,911.1934 ,80.85
