15:17:28.928 Connecting to WIFLEN ...
15:17:29.493 Disconnected
15:17:31.916 Connecting to WIFLEN ...
15:17:32.072 Connected
15:17:32.099 32.94 ,912.3295 ,49.40 ,33.75 ,911.3373 ,70.86
15:17:32.126 32.94 ,912.3295 ,49.40 ,33.75 ,911.3373 ,70.86
15:17:32.126 32.94 ,912.3295 ,49.40 ,33.75 ,911.3622 ,70.28
15:17:32.126 32.94 ,912.3295 ,49.40 ,33.75 ,911.3622 ,70.28
15:17:32.176 32.94 ,912.3295 ,49.40 ,33.75 ,911.3622 ,70.28
15:17:32.176 32.94 ,912.3490 ,50.37 ,33.75 ,911.3622 ,70.28
15:17:32.176 32.93 ,912.3340 ,50.37 ,33.75 ,911.3622 ,70.28
15:17:32.199 32.93 ,912.3340 ,50.37 ,33.75 ,911.3908 ,72.72
15:17:32.242 32.93 ,912.3340 ,50.37 ,33.75 ,911.3908 ,72.72
15:17:32.242 32.93 ,912.3340 ,50.37 ,33.75 ,911.3908 ,72.72
15:17:32.242 32.93 ,912.3340 ,50.37 ,33.75 ,911.3908 ,72.72
15:17:32.288 32.94 ,912.3274 ,52.83 ,33.75 ,911.3908 ,72.72
15:17:32.288 32.94 ,912.3274 ,52.83 ,33.75 ,911.3908 ,72.72
15:17:32.307 32.94 ,912.3274 ,52.83 ,33.75 ,911.3872 ,75.43
15:17:32.329 32.94 ,912.3274 ,52.83 ,33.75 ,911.3872 ,75.43
15:17:32.329 32.94 ,912.3274 ,52.83 ,33.75 ,911.3872 ,75.43
15:17:32.368 32.94 ,912.3274 ,52.83 ,33.75 ,911.3872 ,75.43
15:17:32.389 32.96 ,912.3393 ,55.62 ,33.75 ,911.3872 ,75.43
15:17:32.389 32.96 ,912.3393 ,55.62 ,33.75 ,911.3872 ,75.43
15:17:32.421 32.96 ,912.3393 ,55.62 ,33.77 ,911.4033 ,77.96
15:17:32.443 32.96 ,912.3393 ,55.62 ,33.77 ,911.4033 ,77.96
15:17:32.443 32.96 ,912.3393 ,55.62 ,33.77 ,911.4033 ,77.96
15:17:32.471 32.96 ,912.3393 ,58.29 ,33.77 ,911.4033 ,77.96
15:17:32.497 32.98 ,912.3236 ,58.29 ,33.77 ,911.4033 ,77.96
15:17:32.497 32.98 ,912.3236 ,58.29 ,33.78 ,911.4032 ,80.15
15:17:32.527 32.98 ,912.3236 ,58.29 ,33.78 ,911.4032 ,80.15
15:17:32.550 32.98 ,912.3236 ,58.29 ,33.78 ,911.4032 ,80.15
15:17:32.550 32.98 ,912.3236 ,60.55 ,33.78 ,911.4032 ,80.15
15:17:32.595 33.02 ,912.3243 ,60.56 ,33.78 ,911.4032 ,80.15
15:17:32.595 33.02 ,912.3243 ,60.56 ,33.79 ,911.4084 ,81.79
15:17:32.634 33.02 ,912.3243 ,60.56 ,33.79 ,911.4084 ,81.79
15:17:32.634 33.02 ,912.3243 ,60.56 ,33.79 ,911.4084 ,81.79
15:17:32.661 33.02 ,912.3243 ,60.56 ,33.79 ,911.4084 ,81.79
15:17:32.683 33.05 ,912.3231 ,62.46 ,33.79 ,911.4084 ,81.79
15:17:32.703 33.05 ,912.3231 ,62.46 ,33.79 ,911.4084 ,81.79
15:17:32.703 33.05 ,912.3231 ,62.46 ,33.81 ,911.3765 ,82.97
15:17:32.736 33.05 ,912.3231 ,62.46 ,33.81 ,911.3765 ,82.97
15:17:32.754 33.05 ,912.3231 ,62.46 ,33.81 ,911.3765 ,82.97
15:17:32.754 33.05 ,912.2665 ,63.88 ,33.81 ,911.3765 ,82.97
15:17:32.788 33.09 ,912.3147 ,63.88 ,33.81 ,911.3765 ,82.97
15:17:32.806 33.09 ,912.3147 ,63.88 ,33.82 ,911.3461 ,83.62
15:17:32.806 33.09 ,912.3147 ,63.88 ,33.82 ,911.3461 ,83.62
15:17:32.841 33.09 ,912.3147 ,63.88 ,33.82 ,911.3461 ,83.62
15:17:32.859 33.09 ,912.3147 ,63.88 ,33.82 ,911.3461 ,83.62
15:17:32.859 33.12 ,912.3256 ,64.92 ,33.82 ,911.3461 ,83.62
15:17:32.892 33.12 ,912.3256 ,64.92 ,33.82 ,911.3461 ,83.62
15:17:32.910 33.12 ,912.3256 ,64.92 ,33.82 ,911.3586 ,84.04
15:17:32.910 33.12 ,912.3256 ,64.92 ,33.82 ,911.3586 ,84.04
15:17:32.946 33.12 ,912.3256 ,64.92 ,33.82 ,911.3586 ,84.04
15:17:32.968 33.12 ,912.3256 ,64.92 ,33.82 ,911.3586 ,84.04
15:17:32.968 33.13 ,912.2894 ,65.72 ,33.82 ,911.3586 ,84.04
15:17:32.985 33.13 ,912.2894 ,65.72 ,33.82 ,911.3479 ,84.13
15:17:33.005 33.13 ,912.2894 ,65.72 ,33.82 ,911.3550 ,84.13
15:17:33.025 33.13 ,912.2894 ,65.72 ,33.82 ,911.3550 ,84.13
15:17:33.049 33.13 ,912.2894 ,65.72 ,33.82 ,911.3550 ,84.13
15:17:33.072 33.14 ,912.2792 ,65.92 ,33.82 ,911.3550 ,84.13
15:17:33.096 33.14 ,912.2792 ,65.92 ,33.82 ,911.3745 ,83.81
15:17:33.119 33.14 ,912.2792 ,65.92 ,33.83 ,911.3745 ,83.81
15:17:33.119 33.14 ,912.2792 ,65.92 ,33.83 ,911.3745 ,83.81
15:17:33.148 33.14 ,912.2792 ,65.92 ,33.83 ,911.3745 ,83.81
15:17:33.170 33.14 ,912.3109 ,64.59 ,33.83 ,911.3745 ,83.81
15:17:33.170 33.14 ,912.3109 ,64.59 ,33.83 ,911.3745 ,83.81
15:17:33.199 33.14 ,912.3109 ,64.59 ,33.83 ,911.3638 ,82.65
15:17:33.220 33.14 ,912.3109 ,64.59 ,33.83 ,911.3638 ,82.65
15:17:33.220 33.14 ,912.3109 ,64.59 ,33.83 ,911.3638 ,82.65
15:17:33.250 33.14 ,912.3109 ,64.59 ,33.83 ,911.3638 ,82.65
15:17:33.283 33.12 ,912.3136 ,61.52 ,33.83 ,911.3638 ,82.65
15:17:33.283 33.12 ,912.3136 ,61.52 ,33.83 ,911.3638 ,82.65
15:17:33.283 33.12 ,912.3136 ,61.52 ,33.83 ,911.3531 ,81.29
15:17:33.326 33.12 ,912.3136 ,61.52 ,33.83 ,911.3531 ,81.29
15:17:33.326 33.12 ,912.3136 ,61.52 ,33.83 ,911.3531 ,81.29
15:17:33.354 33.12 ,912.3136 ,61.52 ,33.83 ,911.3531 ,81.29
15:17:33.375 33.09 ,912.2907 ,58.61 ,33.83 ,911.3531 ,81.29
15:17:33.375 33.09 ,912.2907 ,58.61 ,33.83 ,911.3638 ,80.09
15:17:33.401 33.09 ,912.2907 ,58.61 ,33.83 ,911.3638 ,80.09
15:17:33.437 33.09 ,912.2907 ,58.61 ,33.83 ,911.3638 ,80.09
15:17:33.437 33.09 ,912.2907 ,58.61 ,33.83 ,911.3638 ,80.09
15:17:33.466 33.09 ,912.2816 ,56.10 ,33.83 ,911.3638 ,80.09
15:17:33.501 33.07 ,912.2816 ,56.10 ,33.83 ,911.3638 ,80.09
15:17:33.538 33.07 ,912.2816 ,56.10 ,33.82 ,911.3692 ,78.44
15:17:33.538 33.07 ,912.2816 ,56.10 ,33.82 ,911.3692 ,78.44
15:17:33.538 33.07 ,912.2816 ,56.10 ,33.82 ,911.3692 ,78.44
15:17:33.598 33.05 ,912.3209 ,54.14 ,33.82 ,911.3692 ,78.44
15:17:33.598 33.05 ,912.3209 ,54.14 ,33.83 ,911.3709 ,77.22
15:17:33.598 33.05 ,912.3209 ,54.14 ,33.83 ,911.3709 ,77.22
15:17:33.630 33.05 ,912.3209 ,54.14 ,33.83 ,911.3709 ,77.22
15:17:33.647 33.05 ,912.3209 ,54.14 ,33.83 ,911.3709 ,77.22
15:17:33.647 33.03 ,912.2840 ,52.26 ,33.83 ,911.3709 ,77.22
15:17:33.673 33.03 ,912.2840 ,52.26 ,33.83 ,911.3709 ,77.22
15:17:33.691 33.03 ,912.2840 ,52.26 ,33.83 ,911.3798 ,75.46
15:17:33.691 33.03 ,912.2840 ,52.26 ,33.83 ,911.3798 ,75.46
15:17:33.708 33.03 ,912.2840 ,52.26 ,33.83 ,911.3798 ,75.46
15:17:33.752 33.03 ,912.2840 ,52.26 ,33.83 ,911.3798 ,75.46
15:17:33.775 33.02 ,912.3101 ,52.01 ,33.83 ,911.3798 ,75.46
15:17:33.775 33.02 ,912.3101 ,52.01 ,33.83 ,911.3798 ,75.46
15:17:33.795 33.02 ,912.3101 ,52.01 ,33.83 ,911.4208 ,76.79
15:17:33.823 33.02 ,912.3101 ,52.01 ,33.83 ,911.4208 ,76.79
15:17:33.842 33.02 ,912.3101 ,52.01 ,33.83 ,911.4208 ,76.79
15:17:33.862 33.02 ,912.3434 ,54.17 ,33.83 ,911.4208 ,76.79
15:17:33.885 33.02 ,912.3434 ,54.17 ,33.83 ,911.4047 ,79.07
15:17:33.885 33.02 ,912.3434 ,54.17 ,33.83 ,911.4047 ,79.07
15:17:33.930 33.02 ,912.3434 ,54.17 ,33.83 ,911.4047 ,79.07
15:17:33.930 33.02 ,912.3434 ,54.17 ,33.83 ,911.4047 ,79.07
15:17:33.954 33.04 ,912.2991 ,56.79 ,33.83 ,911.4047 ,79.07
